student_id,name,university,faculty,year_of_study,average_mark,attendance,failed_modules,missed_assignments,risk_score,risk_level
NSFAS001472,Busisiwe Dlamini,University of Stellenbosch,Law,4,75.0,95.0,0,1,0,LOW
NSFAS001473,Sibusiso Mkhize,University of Stellenbosch,Science,1,75.0,95.0,0,3,0,LOW
NSFAS001474,Kagiso Mhlongo,North-West University,Law,3,40.0,25.0,3,1,100,HIGH
NSFAS001475,Zanele Mthembu,University of the Free State,Engineering,2,48.47,59.0,1,5,80,HIGH
NSFAS001476,Kagiso Mabaso,University of Stellenbosch,Engineering,4,40.0,22.0,2,2,80,HIGH
NSFAS001477,Nomsa Nkosi,University of the Free State,Engineering,2,40.0,20.0,2,2,80,HIGH
NSFAS001478,Lindiwe Dlamini,University of Stellenbosch,Education,1,40.0,38.0,2,2,80,HIGH
NSFAS001479,Sibusiso Mahlangu,University of the Witwatersrand,Education,3,30.0,59.0,3,4,100,HIGH
NSFAS001480,Nokuthula Mahlangu,University of Johannesburg,Arts,4,40.0,24.0,4,3,100,HIGH
NSFAS001481,Phumzile Zulu,University of Pretoria,Law,2,45.33,40.0,1,2,80,HIGH
NSFAS001482,Zanele Mhlongo,University of Johannesburg,Education,2,40.0,30.0,4,5,100,HIGH
NSFAS001483,Mpho Mthembu,University of the Free State,Arts,2,75.0,84.0,0,1,0,LOW
NSFAS001484,Zanele Dlamini,North-West University,Arts,3,74.89,89.0,1,1,0,LOW
NSFAS001485,Lindiwe Mhlongo,University of Stellenbosch,Engineering,1,40.0,46.0,3,2,100,HIGH
NSFAS001486,Mpho Ngcobo,University of Cape Town,Commerce,4,42.64,62.0,4,4,100,HIGH
NSFAS001487,Kagiso Mabaso,University of the Witwatersrand,Arts,2,77.78,95.0,0,2,0,LOW
NSFAS001488,Sipho Khumalo,University of Johannesburg,Commerce,1,40.0,55.0,3,4,100,HIGH
NSFAS001489,Lerato Mokoena,University of Johannesburg,Engineering,2,40.0,21.0,4,4,100,HIGH
NSFAS001490,Zanele Mabaso,North-West University,Arts,3,40.0,56.0,1,0,80,HIGH
NSFAS001491,Sipho Zulu,University of the Free State,Engineering,4,42.58,35.0,4,3,100,HIGH
NSFAS001492,Sibusiso Nkosi,University of the Free State,Arts,2,51.84,61.0,0,2,40,MEDIUM
NSFAS001493,Mpho Mhlongo,University of Johannesburg,Commerce,3,59.66,67.0,1,3,40,MEDIUM
NSFAS001494,Sipho Mhlongo,University of Johannesburg,Science,1,75.0,95.0,1,4,0,LOW
NSFAS001495,Sibusiso Mthethwa,University of Stellenbosch,Arts,4,40.0,38.0,2,5,80,HIGH
NSFAS001496,Zanele Mhlongo,North-West University,Commerce,4,60.53,66.0,1,0,40,MEDIUM
NSFAS001497,Sibusiso Ngcobo,University of Pretoria,Law,4,75.0,90.0,1,0,0,LOW
NSFAS001498,Thabo Mhlongo,University of Johannesburg,Engineering,3,40.0,0.0,2,4,80,HIGH
NSFAS001499,Themba Mabaso,University of Stellenbosch,Arts,3,41.76,34.0,2,4,80,HIGH
NSFAS001500,Busisiwe Zulu,University of the Free State,Law,4,75.0,82.0,1,5,0,LOW
NSFAS001501,Nokuthula Mthembu,University of Cape Town,Education,1,55.29,66.0,1,4,40,MEDIUM
NSFAS001502,Thabo Mabaso,University of the Witwatersrand,Law,3,40.0,23.0,3,3,100,HIGH
NSFAS001503,Phumzile Mthembu,University of KwaZulu-Natal,Engineering,2,55.95,81.0,1,1,0,LOW
NSFAS001504,Zanele Khumalo,University of the Witwatersrand,Science,4,30.0,60.0,2,1,80,HIGH
NSFAS001505,Busisiwe Mhlongo,University of Stellenbosch,Arts,3,75.0,95.0,0,0,0,LOW
NSFAS001506,Themba Mhlongo,University of Cape Town,Law,3,75.0,90.0,0,3,0,LOW
NSFAS001507,Sibusiso Mahlangu,University of the Free State,Engineering,1,75.0,95.0,1,1,0,LOW
NSFAS001508,Phumzile Khumalo,North-West University,Commerce,1,75.0,94.0,0,1,0,LOW
NSFAS001509,Sipho Mkhize,University of Cape Town,Science,3,40.0,31.0,1,0,80,HIGH
NSFAS001510,Themba Nkosi,North-West University,Commerce,3,30.0,49.0,1,0,80,HIGH
NSFAS001511,Nokuthula Mkhize,University of Pretoria,Arts,1,48.21,61.0,0,2,80,HIGH
NSFAS001512,Zanele Khumalo,University of Johannesburg,Engineering,4,75.0,77.0,1,2,0,LOW
NSFAS001513,Nomsa Nkosi,University of Pretoria,Commerce,4,71.57,95.0,1,0,0,LOW
NSFAS001514,Andile Ngcobo,University of Stellenbosch,Science,4,40.0,22.0,1,4,80,HIGH
NSFAS001515,Andile Ngcobo,University of Cape Town,Arts,2,75.0,95.0,0,5,0,LOW
NSFAS001516,Themba Zulu,North-West University,Engineering,1,80.67,95.0,0,1,0,LOW
NSFAS001517,Sibusiso Mthethwa,University of Pretoria,Commerce,2,57.09,66.0,0,5,40,MEDIUM
NSFAS001518,Zanele Mthethwa,University of the Free State,Law,4,76.67,81.0,0,2,0,LOW
NSFAS001519,Zanele Dlamini,University of Stellenbosch,Arts,1,30.0,34.0,3,0,100,HIGH
NSFAS001520,Andile Ngcobo,University of Cape Town,Education,3,43.33,25.0,3,4,100,HIGH
NSFAS001521,Tshepo Mhlongo,University of KwaZulu-Natal,Engineering,2,51.12,79.0,0,0,0,LOW
NSFAS001522,Phumzile Nkosi,North-West University,Commerce,2,53.12,58.0,2,0,40,MEDIUM
NSFAS001523,Nomsa Nkosi,North-West University,Arts,4,30.47,37.0,3,4,100,HIGH
NSFAS001524,Zanele Ngcobo,University of Pretoria,Education,3,75.0,83.0,0,1,0,LOW
NSFAS001525,Thabo Ngcobo,University of Pretoria,Commerce,1,30.0,48.0,3,3,100,HIGH
NSFAS001526,Thabo Mhlongo,University of Stellenbosch,Education,2,40.0,21.0,3,3,100,HIGH
NSFAS001527,Sibusiso Ngcobo,North-West University,Engineering,4,71.75,95.0,1,2,0,LOW
NSFAS001528,Thabo Mkhize,University of the Free State,Engineering,4,72.89,80.0,1,4,0,LOW
NSFAS001529,Nomsa Mkhize,University of Stellenbosch,Arts,3,50.54,63.0,0,2,40,MEDIUM
NSFAS001530,Zanele Molefe,University of Johannesburg,Science,3,40.0,58.0,3,1,100,HIGH
NSFAS001531,Themba Mthembu,University of the Witwatersrand,Science,2,30.0,50.0,3,5,100,HIGH
NSFAS001532,Busisiwe Dlamini,University of Pretoria,Commerce,4,40.0,28.0,3,5,100,HIGH
NSFAS001533,Thabo Mthethwa,University of the Free State,Science,4,52.91,67.0,1,1,40,MEDIUM
NSFAS001534,Sibusiso Khumalo,University of the Free State,Commerce,4,75.0,95.0,0,2,0,LOW
NSFAS001535,Busisiwe Mkhize,University of Cape Town,Science,3,64.28,65.0,0,1,40,MEDIUM
NSFAS001536,Andile Mabaso,University of the Free State,Engineering,3,48.54,20.0,2,0,80,HIGH
NSFAS001537,Lerato Khumalo,University of the Witwatersrand,Engineering,4,40.0,52.0,4,3,100,HIGH
NSFAS001538,Nomsa Mabaso,University of Pretoria,Law,1,40.0,34.0,3,3,100,HIGH
NSFAS001539,Nokuthula Mokoena,University of Pretoria,Commerce,1,34.85,22.0,4,3,100,HIGH
NSFAS001540,Thabo Mokoena,University of Pretoria,Law,4,40.0,0.0,4,4,100,HIGH
NSFAS001541,Lerato Mahlangu,University of the Witwatersrand,Science,1,40.0,62.0,1,4,80,HIGH
NSFAS001542,Phumzile Mahlangu,University of Stellenbosch,Science,3,30.0,49.0,3,3,100,HIGH
NSFAS001543,Nomsa Mahlangu,University of Cape Town,Engineering,4,40.0,47.0,1,5,80,HIGH
NSFAS001544,Themba Zulu,North-West University,Science,4,30.0,41.0,1,0,80,HIGH
NSFAS001545,Kagiso Mhlongo,North-West University,Arts,2,40.0,64.0,4,4,100,HIGH
NSFAS001546,Themba Mhlongo,University of Johannesburg,Science,3,40.0,64.0,3,2,100,HIGH
NSFAS001547,Lerato Mahlangu,University of the Witwatersrand,Arts,1,75.0,95.0,0,5,0,LOW
NSFAS001548,Themba Khumalo,University of Johannesburg,Arts,1,75.0,79.0,1,1,0,LOW
NSFAS001549,Themba Ngcobo,University of Cape Town,Education,1,44.38,59.0,3,4,100,HIGH
NSFAS001550,Nomsa Ngcobo,University of Stellenbosch,Law,1,64.77,77.0,0,3,0,LOW
NSFAS001551,Zanele Mhlongo,University of Cape Town,Arts,3,40.0,61.0,1,4,80,HIGH
NSFAS001552,Lindiwe Nkosi,University of Johannesburg,Arts,2,40.0,51.0,2,5,80,HIGH
NSFAS001553,Andile Dlamini,University of Pretoria,Engineering,1,75.0,87.0,0,0,0,LOW
NSFAS001554,Mpho Zulu,University of KwaZulu-Natal,Law,1,75.0,78.0,0,2,0,LOW
NSFAS001555,Lerato Khumalo,University of Pretoria,Science,3,44.19,62.0,1,0,80,HIGH
NSFAS001556,Busisiwe Mthethwa,University of KwaZulu-Natal,Law,4,75.0,95.0,0,3,0,LOW
NSFAS001557,Lerato Molefe,University of Stellenbosch,Education,2,52.46,70.0,1,4,0,LOW
NSFAS001558,Andile Mahlangu,University of Stellenbosch,Engineering,3,49.0,29.0,4,5,100,HIGH
NSFAS001559,Lerato Zulu,University of Pretoria,Law,1,60.84,57.0,3,4,60,HIGH
NSFAS001560,Zanele Dlamini,University of the Witwatersrand,Education,2,95.0,75.0,1,0,0,LOW
NSFAS001561,Kagiso Mthethwa,University of the Witwatersrand,Law,4,49.0,55.0,1,4,80,HIGH
NSFAS001562,Lindiwe Mhlongo,North-West University,Engineering,4,40.0,49.0,4,2,100,HIGH
NSFAS001563,Nomsa Mabaso,University of Stellenbosch,Arts,2,30.0,31.0,1,4,80,HIGH
NSFAS001564,Sipho Mabaso,University of Pretoria,Commerce,2,82.29,92.0,0,5,0,LOW
NSFAS001565,Themba Mahlangu,North-West University,Commerce,4,40.0,54.0,4,5,100,HIGH
NSFAS001566,Andile Ngcobo,University of Pretoria,Commerce,3,40.0,24.0,2,2,80,HIGH
NSFAS001567,Busisiwe Mabaso,University of KwaZulu-Natal,Law,3,41.11,59.0,4,4,100,HIGH
NSFAS001568,Sibusiso Mokoena,University of KwaZulu-Natal,Engineering,3,30.0,36.0,3,5,100,HIGH
NSFAS001569,Phumzile Mthembu,University of Johannesburg,Law,2,61.73,76.0,1,1,0,LOW
NSFAS001570,Nomsa Zulu,University of the Free State,Law,1,40.0,46.0,1,0,80,HIGH
NSFAS001571,Kagiso Ngcobo,North-West University,Commerce,1,40.0,65.0,2,3,80,HIGH
NSFAS001572,Tshepo Khumalo,University of the Witwatersrand,Education,4,91.01,79.0,1,1,0,LOW
NSFAS001573,Nokuthula Khumalo,University of Johannesburg,Education,1,30.0,44.0,3,0,100,HIGH
NSFAS001574,Mpho Mabaso,University of Johannesburg,Education,3,72.91,77.0,1,3,0,LOW
NSFAS001575,Lindiwe Dlamini,University of Stellenbosch,Law,2,75.0,83.0,0,3,0,LOW
NSFAS001576,Thabo Khumalo,University of Stellenbosch,Science,3,40.0,42.0,3,0,100,HIGH
NSFAS001577,Themba Dlamini,University of Stellenbosch,Engineering,1,30.0,56.0,4,4,100,HIGH
NSFAS001578,Nokuthula Dlamini,University of Pretoria,Education,4,40.0,33.0,3,5,100,HIGH
NSFAS001579,Zanele Mthembu,University of Stellenbosch,Engineering,1,40.0,37.0,3,1,100,HIGH
NSFAS001580,Lindiwe Zulu,University of Johannesburg,Education,3,75.0,94.0,1,0,0,LOW
NSFAS001581,Lerato Mthethwa,University of Cape Town,Law,2,75.0,95.0,0,5,0,LOW
NSFAS001582,Nomsa Ngcobo,University of Pretoria,Science,3,75.0,95.0,0,2,0,LOW
NSFAS001583,Busisiwe Mabaso,University of Cape Town,Engineering,4,53.05,72.0,0,4,0,LOW
NSFAS001584,Busisiwe Molefe,North-West University,Arts,3,30.0,60.0,3,4,100,HIGH
NSFAS001585,Thabo Dlamini,University of KwaZulu-Natal,Science,3,75.0,83.0,0,2,0,LOW
NSFAS001586,Themba Mhlongo,University of KwaZulu-Natal,Engineering,2,75.0,81.0,1,0,0,LOW
NSFAS001587,Kagiso Mthembu,University of Stellenbosch,Arts,1,75.0,82.0,0,1,0,LOW
NSFAS001588,Sibusiso Khumalo,University of Stellenbosch,Law,2,75.0,77.0,1,5,0,LOW
NSFAS001589,Themba Mkhize,University of the Free State,Arts,3,55.94,67.0,0,4,40,MEDIUM
NSFAS001590,Andile Nkosi,University of the Witwatersrand,Arts,1,75.0,85.0,1,3,0,LOW
NSFAS001591,Themba Mahlangu,University of Pretoria,Engineering,2,42.7,43.0,4,2,100,HIGH
NSFAS001592,Zanele Mahlangu,University of Pretoria,Law,1,75.0,95.0,0,4,0,LOW
NSFAS001593,Sipho Mokoena,University of Cape Town,Arts,4,40.0,65.0,4,2,100,HIGH
NSFAS001594,Zanele Mabaso,University of Cape Town,Education,4,40.0,50.0,2,5,80,HIGH
NSFAS001595,Sipho Zulu,University of Cape Town,Science,2,40.0,61.0,2,0,80,HIGH
NSFAS001596,Themba Zulu,University of the Witwatersrand,Science,2,40.2,40.0,1,3,80,HIGH
NSFAS001597,Lerato Dlamini,University of KwaZulu-Natal,Law,4,49.0,55.0,3,4,100,HIGH
NSFAS001598,Tshepo Mokoena,University of Pretoria,Education,2,30.9,47.0,3,2,100,HIGH
NSFAS001599,Busisiwe Mhlongo,University of the Witwatersrand,Science,2,75.0,93.0,1,4,0,LOW
NSFAS001600,Phumzile Mthembu,University of the Free State,Education,1,75.01,95.0,1,0,0,LOW
NSFAS001601,Lindiwe Nkosi,University of the Free State,Commerce,3,95.0,85.0,0,4,0,LOW
NSFAS001602,Zanele Khumalo,North-West University,Education,1,75.0,95.0,1,2,0,LOW
NSFAS001603,Sipho Molefe,North-West University,Law,3,40.0,33.0,3,5,100,HIGH
NSFAS001604,Kagiso Mokoena,North-West University,Engineering,1,46.42,35.0,3,2,100,HIGH
NSFAS001605,Nomsa Mthethwa,University of the Witwatersrand,Arts,2,79.42,95.0,1,0,0,LOW
NSFAS001606,Tshepo Mabaso,University of KwaZulu-Natal,Education,4,75.0,93.0,0,1,0,LOW
NSFAS001607,Themba Mahlangu,University of Cape Town,Engineering,3,95.0,89.0,1,2,0,LOW
NSFAS001608,Sibusiso Mkhize,North-West University,Education,1,40.0,49.0,4,3,100,HIGH
NSFAS001609,Lerato Dlamini,North-West University,Science,2,75.0,90.0,0,5,0,LOW
NSFAS001610,Phumzile Mabaso,University of the Free State,Engineering,1,65.76,63.0,0,4,40,MEDIUM
NSFAS001611,Thabo Mthembu,University of the Free State,Law,2,44.06,50.0,1,5,80,HIGH
NSFAS001612,Phumzile Khumalo,University of Pretoria,Education,1,75.0,75.0,1,2,0,LOW
NSFAS001613,Sibusiso Mthembu,University of Stellenbosch,Commerce,4,65.86,72.0,1,4,0,LOW
NSFAS001614,Lerato Mthembu,North-West University,Arts,4,40.0,28.0,1,4,80,HIGH
NSFAS001615,Sipho Zulu,University of Cape Town,Science,3,40.0,31.0,3,2,100,HIGH
NSFAS001616,Busisiwe Nkosi,University of Stellenbosch,Education,3,52.46,65.0,0,4,40,MEDIUM
NSFAS001617,Mpho Khumalo,University of the Free State,Law,2,70.27,89.0,0,2,0,LOW
NSFAS001618,Lindiwe Mthethwa,University of the Free State,Law,2,30.0,34.0,3,2,100,HIGH
NSFAS001619,Kagiso Dlamini,University of Pretoria,Commerce,1,64.29,0.0,3,1,60,HIGH
NSFAS001620,Tshepo Zulu,University of the Free State,Engineering,2,40.0,65.0,4,2,100,HIGH
NSFAS001621,Busisiwe Molefe,University of KwaZulu-Natal,Law,1,40.0,51.0,3,0,100,HIGH
NSFAS001622,Themba Mkhize,University of Stellenbosch,Law,1,47.42,55.0,3,1,100,HIGH
NSFAS001623,Themba Khumalo,North-West University,Commerce,1,68.58,64.0,0,5,40,MEDIUM
NSFAS001624,Tshepo Mabaso,University of Cape Town,Science,3,40.0,50.0,1,2,80,HIGH
NSFAS001625,Nomsa Mahlangu,University of KwaZulu-Natal,Science,1,40.0,20.0,4,4,100,HIGH
NSFAS001626,Thabo Nkosi,North-West University,Arts,2,30.0,58.0,2,1,80,HIGH
NSFAS001627,Nokuthula Khumalo,University of Johannesburg,Engineering,3,61.97,80.0,1,0,0,LOW
NSFAS001628,Zanele Ngcobo,University of KwaZulu-Natal,Engineering,3,40.0,48.0,2,1,80,HIGH
NSFAS001629,Thabo Ngcobo,University of Stellenbosch,Law,2,75.0,79.0,1,1,0,LOW
NSFAS001630,Thabo Mhlongo,University of Johannesburg,Engineering,3,40.0,48.0,3,0,100,HIGH
NSFAS001631,Nokuthula Nkosi,North-West University,Commerce,2,75.0,76.0,1,2,0,LOW
NSFAS001632,Kagiso Mthembu,North-West University,Arts,2,30.0,63.0,3,3,100,HIGH
NSFAS001633,Sibusiso Nkosi,University of Pretoria,Law,2,30.0,44.0,1,1,80,HIGH
NSFAS001634,Mpho Mkhize,North-West University,Law,1,40.0,49.0,4,4,100,HIGH
NSFAS001635,Lindiwe Khumalo,North-West University,Education,4,75.0,89.0,1,3,0,LOW
NSFAS001636,Lerato Dlamini,University of Johannesburg,Commerce,2,40.0,56.0,4,4,100,HIGH
NSFAS001637,Thabo Mabaso,University of the Witwatersrand,Engineering,2,50.21,68.0,0,5,40,MEDIUM
NSFAS001638,Sipho Ngcobo,University of the Witwatersrand,Engineering,3,45.24,54.0,2,3,80,HIGH
NSFAS001639,Phumzile Mabaso,University of the Free State,Engineering,3,40.0,50.0,3,5,100,HIGH
NSFAS001640,Phumzile Zulu,University of Pretoria,Education,1,40.0,21.0,1,3,80,HIGH
NSFAS001641,Lerato Mahlangu,University of the Witwatersrand,Engineering,4,55.08,72.0,1,5,0,LOW
NSFAS001642,Nomsa Mahlangu,University of the Free State,Law,4,75.0,95.0,0,3,0,LOW
NSFAS001643,Thabo Khumalo,North-West University,Science,3,68.19,62.0,1,4,40,MEDIUM
NSFAS001644,Nokuthula Dlamini,University of Cape Town,Science,4,73.61,85.0,0,3,0,LOW
NSFAS001645,Themba Mthembu,University of the Witwatersrand,Education,4,69.93,0.0,0,4,40,MEDIUM
NSFAS001646,Andile Molefe,University of Johannesburg,Law,1,49.0,39.0,1,1,80,HIGH
NSFAS001647,Andile Mabaso,University of Johannesburg,Engineering,1,54.14,58.0,1,3,40,MEDIUM
NSFAS001648,Phumzile Zulu,University of the Free State,Arts,2,30.0,48.0,4,2,100,HIGH
NSFAS001649,Lerato Dlamini,University of KwaZulu-Natal,Engineering,3,70.15,81.0,0,3,0,LOW
NSFAS001650,Kagiso Mokoena,University of KwaZulu-Natal,Law,4,69.63,56.0,4,3,60,HIGH
NSFAS001651,Nomsa Mthembu,University of Pretoria,Education,3,75.0,75.0,1,5,0,LOW
NSFAS001652,Zanele Mhlongo,University of Cape Town,Law,4,44.47,27.0,4,5,100,HIGH
NSFAS001653,Sibusiso Mabaso,University of Pretoria,Education,2,40.0,55.0,4,4,100,HIGH
NSFAS001654,Lerato Mthethwa,University of the Witwatersrand,Law,4,30.0,29.0,2,0,80,HIGH
NSFAS001655,Themba Ngcobo,University of Johannesburg,Science,2,58.65,63.0,1,2,40,MEDIUM
NSFAS001656,Nokuthula Mthethwa,University of the Free State,Engineering,3,60.84,74.0,1,3,0,LOW
NSFAS001657,Phumzile Mthethwa,University of Cape Town,Science,4,57.17,61.0,1,0,40,MEDIUM
NSFAS001658,Andile Khumalo,University of the Free State,Law,3,75.0,90.0,0,5,0,LOW
NSFAS001659,Themba Mkhize,University of Johannesburg,Law,3,75.0,76.0,0,0,0,LOW
NSFAS001660,Thabo Mthembu,University of KwaZulu-Natal,Arts,3,75.0,87.0,0,3,0,LOW
NSFAS001661,Nomsa Mahlangu,University of the Free State,Commerce,2,40.0,50.0,1,5,80,HIGH
NSFAS001662,Themba Mkhize,University of the Free State,Commerce,2,30.0,28.0,4,5,100,HIGH
NSFAS001663,Lerato Ngcobo,University of Johannesburg,Law,3,75.0,80.0,0,3,0,LOW
NSFAS001664,Thabo Mokoena,University of Stellenbosch,Education,3,73.15,95.0,1,4,0,LOW
NSFAS001665,Phumzile Mhlongo,University of Stellenbosch,Engineering,1,59.52,85.0,1,3,0,LOW
NSFAS001666,Nomsa Nkosi,North-West University,Law,3,40.0,49.0,1,4,80,HIGH
NSFAS001667,Andile Mkhize,University of the Free State,Law,3,40.0,37.0,2,5,80,HIGH
NSFAS001668,Nokuthula Mahlangu,University of the Witwatersrand,Science,4,40.0,62.0,1,5,80,HIGH
NSFAS001669,Nokuthula Mkhize,University of the Free State,Education,3,75.0,87.0,1,2,0,LOW
NSFAS001670,Lerato Molefe,University of Stellenbosch,Engineering,3,95.0,75.0,1,1,0,LOW
NSFAS001671,Mpho Dlamini,University of Stellenbosch,Education,2,54.24,60.0,1,2,40,MEDIUM
NSFAS001672,Lerato Mabaso,University of Cape Town,Commerce,4,40.0,31.0,3,0,100,HIGH
NSFAS001673,Nokuthula Dlamini,University of Johannesburg,Arts,2,62.9,67.0,0,0,40,MEDIUM
NSFAS001674,Nomsa Khumalo,University of Stellenbosch,Education,4,56.13,70.0,1,2,0,LOW
NSFAS001675,Zanele Zulu,University of the Witwatersrand,Commerce,3,43.04,41.0,1,3,80,HIGH
NSFAS001676,Busisiwe Dlamini,University of Johannesburg,Science,1,56.63,62.0,1,1,40,MEDIUM
NSFAS001677,Kagiso Molefe,University of the Free State,Engineering,4,40.0,21.0,3,3,100,HIGH
NSFAS001678,Zanele Zulu,University of the Free State,Commerce,1,75.0,92.0,1,4,0,LOW
NSFAS001679,Thabo Mhlongo,University of Johannesburg,Science,1,64.47,60.0,1,5,40,MEDIUM
NSFAS001680,Lerato Molefe,University of the Witwatersrand,Education,4,39.62,29.0,2,0,80,HIGH
NSFAS001681,Sipho Mthethwa,University of Cape Town,Engineering,4,40.0,64.0,2,3,80,HIGH
NSFAS001682,Andile Nkosi,University of the Free State,Arts,3,40.0,48.0,2,5,80,HIGH
NSFAS001683,Kagiso Mthembu,University of Cape Town,Arts,2,49.98,28.0,2,4,80,HIGH
NSFAS001684,Kagiso Mhlongo,University of Johannesburg,Education,3,75.0,92.0,1,2,0,LOW
NSFAS001685,Tshepo Nkosi,University of the Witwatersrand,Arts,4,75.0,94.0,1,0,0,LOW
NSFAS001686,Nomsa Mabaso,University of the Free State,Law,2,42.22,56.0,2,5,80,HIGH
NSFAS001687,Themba Mahlangu,North-West University,Science,3,40.0,47.0,3,2,100,HIGH
NSFAS001688,Lerato Nkosi,University of KwaZulu-Natal,Engineering,1,71.88,95.0,1,0,0,LOW
NSFAS001689,Tshepo Mkhize,University of Johannesburg,Engineering,3,41.47,55.0,4,1,100,HIGH
NSFAS001690,Zanele Mhlongo,University of Johannesburg,Commerce,3,45.05,28.0,4,2,100,HIGH
NSFAS001691,Sipho Khumalo,University of Stellenbosch,Science,3,46.12,63.0,1,1,80,HIGH
NSFAS001692,Busisiwe Mthethwa,University of KwaZulu-Natal,Engineering,3,53.73,82.0,1,1,0,LOW
NSFAS001693,Thabo Ngcobo,University of Johannesburg,Engineering,4,71.06,84.0,0,0,0,LOW
NSFAS001694,Sipho Mahlangu,University of KwaZulu-Natal,Arts,3,75.0,92.0,1,5,0,LOW
NSFAS001695,Zanele Khumalo,University of the Witwatersrand,Science,2,47.43,24.0,2,3,80,HIGH
NSFAS001696,Andile Mthembu,University of Pretoria,Engineering,1,40.0,45.0,3,1,100,HIGH
NSFAS001697,Thabo Mthembu,University of Stellenbosch,Commerce,3,50.53,64.0,1,0,40,MEDIUM
NSFAS001698,Lerato Ngcobo,University of Pretoria,Arts,1,42.0,21.0,2,3,80,HIGH
NSFAS001699,Sibusiso Mkhize,University of KwaZulu-Natal,Education,1,68.85,55.0,4,4,60,HIGH
NSFAS001700,Lindiwe Mhlongo,University of the Free State,Commerce,4,40.0,28.0,1,4,80,HIGH
NSFAS001701,Zanele Khumalo,University of Cape Town,Engineering,3,75.0,91.0,0,0,0,LOW
NSFAS001702,Nokuthula Mokoena,University of Stellenbosch,Science,4,40.0,65.0,1,2,80,HIGH
NSFAS001703,Lerato Mthembu,North-West University,Arts,3,68.18,75.0,0,1,0,LOW
NSFAS001704,Sipho Khumalo,North-West University,Law,3,30.0,61.0,2,5,80,HIGH
NSFAS001705,Sibusiso Mthethwa,University of Johannesburg,Education,2,64.94,80.0,1,0,0,LOW
NSFAS001706,Nomsa Nkosi,University of Stellenbosch,Law,2,51.92,74.0,0,4,0,LOW
NSFAS001707,Zanele Mabaso,North-West University,Arts,3,65.58,69.0,1,5,40,MEDIUM
NSFAS001708,Themba Ngcobo,University of Stellenbosch,Arts,3,75.0,75.0,1,3,0,LOW
NSFAS001709,Thabo Dlamini,University of Stellenbosch,Engineering,4,59.58,61.0,0,4,40,MEDIUM
NSFAS001710,Zanele Mthembu,University of the Free State,Arts,1,42.85,65.0,3,0,100,HIGH
NSFAS001711,Tshepo Mokoena,University of the Free State,Engineering,3,40.0,41.0,4,1,100,HIGH
NSFAS001712,Busisiwe Ngcobo,North-West University,Science,4,40.0,50.0,2,4,80,HIGH
NSFAS001713,Busisiwe Nkosi,University of KwaZulu-Natal,Education,2,86.51,88.0,0,2,0,LOW
NSFAS001714,Phumzile Dlamini,University of Stellenbosch,Arts,3,40.0,36.0,4,4,100,HIGH
NSFAS001715,Nokuthula Molefe,University of Johannesburg,Science,4,55.65,59.0,4,5,60,HIGH
NSFAS001716,Busisiwe Nkosi,University of the Witwatersrand,Law,3,40.0,45.0,2,0,80,HIGH
NSFAS001717,Busisiwe Mahlangu,University of Pretoria,Science,3,75.0,86.0,1,5,0,LOW
NSFAS001718,Zanele Ngcobo,University of the Witwatersrand,Engineering,3,40.0,53.0,3,4,100,HIGH
NSFAS001719,Andile Khumalo,North-West University,Science,3,56.04,84.0,0,5,0,LOW
NSFAS001720,Kagiso Molefe,University of Pretoria,Commerce,2,75.0,84.0,1,5,0,LOW
NSFAS001721,Kagiso Khumalo,University of Pretoria,Science,2,58.5,66.0,1,3,40,MEDIUM
NSFAS001722,Nomsa Mthethwa,University of KwaZulu-Natal,Arts,1,40.0,34.0,4,4,100,HIGH
NSFAS001723,Sipho Mabaso,University of the Free State,Commerce,4,75.0,86.0,1,4,0,LOW
NSFAS001724,Kagiso Nkosi,University of Pretoria,Education,4,47.8,30.0,1,0,80,HIGH
NSFAS001725,Phumzile Molefe,University of KwaZulu-Natal,Education,2,30.0,64.0,2,0,80,HIGH
NSFAS001726,Nomsa Mkhize,University of Stellenbosch,Law,2,34.84,23.0,2,1,80,HIGH
NSFAS001727,Thabo Mthembu,University of Cape Town,Law,4,53.7,60.0,0,2,40,MEDIUM
NSFAS001728,Lindiwe Zulu,North-West University,Arts,3,43.81,62.0,1,1,80,HIGH
NSFAS001729,Sibusiso Mahlangu,North-West University,Commerce,3,64.36,70.0,1,2,0,LOW
NSFAS001730,Tshepo Mthethwa,University of the Free State,Law,3,49.0,43.0,4,5,100,HIGH
NSFAS001731,Themba Ngcobo,University of Pretoria,Arts,1,40.0,31.0,2,0,80,HIGH
NSFAS001732,Lindiwe Mthethwa,University of the Free State,Science,2,40.0,42.0,4,4,100,HIGH
